2021-04-02T12:00:00.000Z;0.03619;0;1;1;-0.03727793990919946;-0.09469790455157921
2021-05-19T00:00:00.000Z;0.070212;1;-1;0;0.7936393441547411;0.8263604589298227
2021-07-01T12:00:00.000Z;0.062865;0;1;1;0.014391451944080206;-0.009481915691645646
2021-07-10T12:00:00.000Z;0.063;1;-1;0;0.06176154471339709;0.06414311979435083
2021-08-01T12:00:00.000Z;0.064114;0;1;1;-0.01153506462839578;-0.021622897451596155
2021-08-17T12:00:00.000Z;0.067391;1;-1;0;0.12241180673230466;0.12712253934944964
2021-08-31T00:00:00.000Z;0.071504;0;1;1;0.06723352217585965;0.06032585700033006
2021-09-09T12:00:00.000Z;0.073819;1;-1;0;0.17156488357146935;0.1722889873330544
